0,-2.697,133.668
1,0.0,134.595
2,2.016,134.595
3,6.388,133.31
4,10.371,133.05
5,12.305,131.973
6,12.824,131.973
7,14.568,130.242
8,29.764,130.837
9,32.902,130.222
10,35.629,129.579
11,43.102,129.557
12,44.698,130.279
13,53.602,131.025
14,55.433,130.333
15,69.647,130.395
16,70.591,129.871
17,76.007,129.871
18,77.491,132.825
19,78.04,132.825
20,81.187,134.393
21,86.334,134.433
22,89.432,134.354
23,89.432,134.554
24,89.642,134.554
25,89.642,134.354
26,91.725,134.301
27,92.866,133.853
28,96.19,133.853
