0,-5.61,128.739
1,-5.61,129.236
2,-3.656,129.236
3,-3.656,128.786
4,-3.099,128.786
5,0.0,130.383
6,4.54,130.24
7,4.528,129.931
8,5.135,129.931
9,5.135,129.609
10,5.695,129.609
11,5.695,129.359
12,21.129,129.359
13,46.963,129.067
14,51.013,126.531
15,65.205,126.436
16,65.95,126.095
17,79.675,126.529
18,81.321,126.685
19,84.022,125.816
20,88.214,126.064
21,91.692,127.429
22,95.874,127.634
23,99.947,126.617
24,107.721,126.597
25,125.783,126.516
26,127.488,125.514
27,130.902,125.323
28,132.616,126.485
29,135.275,126.603
30,137.265,125.894
31,137.817,127.351
32,139.373,127.548
33,141.42,129.123
34,142.15,129.113
35,143.8,129.774
36,154.723,130.092
37,156.207,130.833
38,164.62,131.079
39,169.744,130.918
40,173.375,129.89
41,183.368,129.817
