0,-3.516,129.452
1,0.0,131.11
2,4.668,131.11
3,7.136,130.072
4,33.491,130.169
5,39.431,129.996
6,40.771,129.676
7,44.691,127.377
8,53.257,127.606
9,54.111,127.019
10,57.901,127.552
11,60.528,126.796
12,68.362,126.438
13,71.921,126.709
14,76.798,128.406
15,88.08,128.109
16,89.898,127.795
17,90.854,127.208
18,116.21,127.106
19,117.935,130.069
20,118.599,130.069
21,122.138,131.921
22,122.511,131.921
23,122.809,131.846
24,122.993,131.846
25,130.164,131.554
26,130.164,131.751
27,130.385,131.751
28,130.385,131.585
29,132.536,131.49
30,133.014,131.269
31,133.129,131.269
32,133.129,130.95
33,133.403,130.95
34,133.403,131.278
35,133.934,131.278
36,136.13,133.462
