0,-10.362,118.047
1,-8.328,116.659
2,-6.499,116.692
3,0.0,119.73
4,1.974,119.73
5,4.005,118.419
6,8.512,118.216
7,9.359,118.25
8,12.883,116.083
9,15.041,116.291
10,16.532,115.817
11,17.21,115.208
12,25.003,115.411
13,32.932,116.054
14,42.521,115.953
15,48.167,115.58
16,48.133,116.223
17,50.369,116.122
18,51.217,116.156
19,54.673,117.916
20,58.603,118.052
21,59.518,118.492
22,70.869,118.289
23,75.229,117.395
24,82.602,116.69
25,88.566,120.212
26,91.853,120.212
27,97.495,117.374
28,99.889,117.544
29,102.692,117.51
30,103.718,116.622
31,110.658,116.622
