0,-4.06,130.976
1,-2.72,131.565
2,0.0,131.67
3,1.388,130.737
4,2.534,130.665
5,6.493,128.259
6,8.792,128.128
7,9.886,127.299
8,17.026,127.242
9,18.847,127.359
10,21.766,128.035
11,32.972,127.825
12,34.303,127.289
13,36.231,127.303
14,39.96,128.585
15,44.017,128.472
16,53.792,128.077
17,70.841,127.963
18,72.488,131.182
19,72.998,131.182
20,75.235,132.331
21,76.4,132.331
22,83.448,132.331
23,83.448,132.539
24,83.685,132.539
25,83.685,132.325
26,86.146,132.275
27,91.971,128.711
28,92.674,128.711
29,92.674,128.164
30,93.065,128.164
31,93.065,128.701
32,95.118,129.655
33,104.335,129.624
