0,-7.612,108.307
1,-7.411,108.526
2,-6.802,108.526
3,-5.495,107.397
4,-5.293,107.397
5,-5.293,106.77
6,-3.679,106.77
7,-3.679,107.427
8,0.0,110.0
9,6.094,110.0
10,7.797,109.086
11,8.984,109.086
12,11.004,109.873
13,12.945,109.873
14,15.759,108.777
15,21.779,109.016
16,22.935,109.184
17,24.473,109.184
18,25.561,107.918
19,27.994,107.918
20,28.816,109.235
21,30.479,109.719
22,33.192,109.719
23,34.317,109.39
24,35.327,109.367
25,37.972,107.711
26,39.6,107.332
27,40.412,106.667
28,41.513,106.667
29,42.413,107.239
30,43.589,107.217
31,47.304,106.895
32,52.761,106.587
33,53.312,106.364
34,55.645,106.238
35,56.767,106.37
36,58.92,106.713
37,59.567,107.647
38,62.664,107.408
39,63.627,107.208
40,64.314,107.065
41,64.968,107.065
42,66.212,107.328
43,67.677,108.451
44,69.252,108.62
45,70.757,109.663
46,71.068,109.604
47,71.228,109.604
48,72.723,110.309
49,74.205,110.309
50,76.079,109.528
51,88.776,109.528
52,90.788,109.786
53,101.315,109.786
