0,-8.261,136.832
1,-7.644,137.338
2,-7.329,137.338
3,-6.278,136.566
4,-6.278,135.949
5,-5.259,135.949
6,-5.259,136.56
7,-3.624,136.77
8,0.0,138.65
9,4.065,138.55
10,9.12,135.899
11,14.455,135.789
12,16.041,134.338
13,23.832,134.495
14,31.024,134.173
15,32.5,133.369
16,36.79,133.132
17,41.641,133.371
18,44.346,135.256
19,44.976,136.308
20,50.891,136.931
21,52.422,137.986
22,53.931,138.412
23,54.84,138.412
24,55.594,139.027
25,63.85,138.877
26,63.85,139.08
27,64.06,139.08
28,64.06,138.881
29,66.646,138.857
30,69.925,137.255
31,69.925,136.663
32,70.637,136.663
33,70.637,137.28
34,71.625,137.825
35,72.159,137.825
36,72.679,137.558
37,78.219,137.558
