0,-24.83,108.956
1,-22.823,110.247
2,-14.584,110.247
3,-12.225,108.505
4,-8.086,108.504
5,-3.081,111.618
6,0.0,111.781
7,10.491,111.4
8,11.01,111.381
9,13.846,109.939
10,16.348,109.939
11,17.995,109.425
12,19.43,108.572
13,32.26,108.068
14,32.706,107.55
15,33.63,107.11
16,40.534,106.771
17,42.389,106.771
18,42.959,107.776
19,45.848,108.192
20,48.96,110.348
21,50.338,110.376
22,50.564,110.532
23,51.557,111.07
24,54.138,111.102
25,56.467,110.965
26,58.209,111.004
27,59.534,110.691
28,60.959,110.691
29,62.828,111.03
30,65.619,111.114
31,79.766,110.864
