0,-14.185,116.924
1,-10.752,115.295
2,-8.92,115.299
3,-2.085,118.156
4,0.0,118.16
5,1.539,117.653
6,3.029,117.558
7,5.502,116.662
8,10.834,116.868
9,15.092,114.683
10,17.022,114.785
11,18.151,114.333
12,23.986,114.661
13,32.711,113.848
14,38.408,113.939
15,42.331,115.947
16,45.911,116.033
17,47.768,117.144
18,49.291,117.107
19,56.123,116.814
20,58.413,115.685
21,76.171,115.204
22,82.57,118.538
23,85.59,118.538
24,91.563,116.076
25,96.335,116.002
26,100.862,115.75
27,111.132,115.685
