0,-2.676,130.432
1,0.0,131.93
2,4.486,131.803
3,6.865,129.658
4,9.407,129.674
5,11.469,127.652
6,15.616,127.64
7,20.796,128.473
8,39.388,128.53
9,48.231,128.586
10,50.473,127.478
11,52.452,127.162
12,54.114,127.452
13,56.172,128.507
14,69.462,128.82
15,70.948,131.817
16,71.532,131.817
17,73.629,132.904
18,74.48,132.904
19,77.998,133.024
20,81.752,132.94
21,81.752,133.107
22,81.986,133.107
23,81.986,132.907
24,83.638,132.907
25,84.72,132.92
26,86.698,131.684
27,89.736,131.715
