0,-4.18,142.48
1,-3.3,142.88
2,-3.3,142.58
3,-3.0,142.58
4,-3.0,142.88
5,0.0,144.8
6,2.06,144.8
7,5.29,144.78
8,6.49,144.78
9,7.8,144.76
10,8.12,144.74
11,8.58,144.69
12,8.98,144.69
13,9.47,143.27
14,10.57,143.26
15,13.23,140.6
16,13.6,140.24
17,15.66,140.31
18,20.01,140.49
19,21.17,140.58
20,23.76,140.78
21,33.52,140.86
22,41.87,140.63
23,48.65,140.25
24,51.54,140.51
25,51.59,140.63
26,51.68,140.78
27,51.86,140.79
28,54.84,143.41
29,55.85,143.44
30,56.38,145.07
31,56.78,145.07
32,58.5,145.73
33,58.82,145.72
34,59.12,145.72
35,62.64,145.72
36,69.7,145.62
37,70.18,145.51
38,71.64,144.72
39,72.04,144.72
40,72.04,145.16
41,72.19,145.16
42,73.64,145.16
