0,-11.903,118.197
1,-8.832,116.512
2,-6.263,116.512
3,0.0,119.3
4,3.01,119.3
5,6.176,118.057
6,12.237,117.896
7,12.932,117.896
8,16.684,115.856
9,18.081,115.92
10,19.382,115.399
11,21.614,115.696
12,34.238,115.234
13,37.185,114.077
14,39.5,114.077
15,40.1,115.32
16,41.071,115.922
17,43.482,115.922
18,46.362,117.361
19,50.413,117.361
20,50.915,117.929
21,51.317,117.929
22,60.927,118.03
23,62.679,117.263
24,65.391,117.029
25,69.577,116.46
26,80.741,116.497
27,86.266,119.575
28,89.614,119.575
29,95.172,117.233
30,100.044,117.135
31,102.589,116.968
32,104.464,116.533
33,111.495,116.533
