0,-10.614,139.187
1,-10.2,139.553
2,-9.754,139.553
3,-8.878,139.235
4,-8.878,138.678
5,-7.867,138.678
6,-7.867,139.283
7,-4.701,139.347
8,-2.416,139.959
9,0.0,140.08
10,1.728,139.205
11,4.708,136.497
12,9.508,136.792
13,13.201,136.47
14,13.201,135.079
15,21.368,135.479
16,40.851,136.09
17,44.119,138.035
18,44.908,138.035
19,47.178,139.57
20,50.703,139.852
21,52.655,141.259
22,57.08,141.354
23,64.458,141.203
24,64.458,141.417
25,64.638,141.417
26,64.638,141.209
27,67.172,141.224
28,70.728,138.866
29,71.442,138.787
30,71.442,138.357
31,71.845,138.357
32,71.845,138.777
33,72.552,139.258
34,76.938,139.258
