0,-12.128,137.661
1,-11.702,138.038
2,-11.267,138.038
3,-9.674,137.594
4,-9.674,136.986
5,-8.656,136.986
6,-8.656,137.594
7,-6.685,138.081
8,-3.655,139.674
9,0.0,139.71
10,2.21,138.713
11,5.692,135.303
12,7.416,135.303
13,8.417,134.78
14,10.325,134.78
15,12.365,135.09
16,20.117,135.366
17,27.411,134.955
18,28.93,134.207
19,32.461,134.002
20,35.441,133.687
21,36.469,133.967
22,37.403,134.399
23,37.827,134.563
24,38.827,136.165
25,43.756,136.402
26,47.351,138.667
27,51.129,138.884
28,53.977,140.449
29,58.047,140.521
30,62.117,140.424
31,62.117,140.651
32,62.336,140.651
33,62.336,140.451
34,64.783,140.397
35,69.578,137.453
36,69.943,137.453
37,69.943,136.789
38,70.66,136.789
39,70.66,137.44
40,71.894,138.07
41,72.386,138.07
42,72.718,137.824
43,76.91,137.824
