0,-4.713,122.163
1,-4.713,121.735
2,-4.24,121.735
3,-4.24,122.208
4,-3.157,122.208
5,0.0,124.011
6,5.067,123.87
7,7.336,122.735
8,11.93,122.188
9,12.928,122.188
10,15.801,120.409
11,19.934,120.376
12,21.671,119.828
13,31.061,119.453
14,32.894,119.724
15,33.66,120.508
16,44.622,120.761
17,69.126,120.453
18,77.181,120.149
19,85.831,120.003
20,91.637,119.712
21,96.351,120.173
22,99.874,122.31
23,110.537,122.31
24,117.162,121.879
25,123.376,121.936
26,127.717,123.888
27,131.349,123.888
28,135.888,121.816
29,143.22,121.816
30,143.22,121.536
31,143.735,121.536
32,143.735,123.345
33,143.903,123.345
34,143.903,123.236
35,145.757,123.236
