0,-12.627,121.296
1,-12.627,120.699
2,-11.672,120.699
3,-11.672,121.466
4,-11.297,121.466
5,-11.297,120.887
6,-10.7,120.887
7,-10.7,121.449
8,-7.903,121.381
9,-6.727,121.858
10,-4.894,121.86
11,-2.165,121.724
12,0.0,122.218
13,2.132,121.468
14,6.412,121.127
15,7.237,121.127
16,9.761,119.593
17,11.483,119.031
18,13.615,118.877
19,14.433,118.741
20,14.815,117.934
21,17.356,118.155
22,19.88,118.769
23,23.478,119.058
24,46.962,119.271
25,47.835,118.922
26,51.741,118.922
27,75.637,118.662
28,78.649,118.444
29,92.924,118.313
30,94.103,119.447
31,96.416,119.273
32,99.734,121.018
33,100.582,121.018
34,109.007,121.415
35,112.369,123.247
36,115.686,123.247
37,121.23,120.586
38,128.543,120.28
39,133.171,120.28
