0,-11.067,132.028
1,-10.737,132.412
2,-10.132,132.412
3,-8.179,130.791
4,-7.079,130.791
5,-5.511,131.863
6,-2.871,131.863
7,-1.44,132.577
8,0.0,133.71
9,0.670999999999999,133.71
10,4.701,133.429
11,9.133,132.252
12,13.497,132.16
13,15.184,131.413
14,15.655,131.413
15,19.75,127.432
16,24.537,129.146
17,27.47,129.146
18,28.527,128.543
19,30.66,128.823
20,34.122,128.91
21,37.253,128.788
22,39.759,129.657
23,41.377,129.605
24,69.806,129.605
25,71.07,132.128
26,72.39,132.128
27,72.895,133.643
28,83.175,133.643
29,83.766,133.617
30,83.766,133.257
31,84.064,133.257
32,84.064,133.555
33,84.161,133.617
34,85.089,136.535
35,87.082,136.535
36,88.024,139.553
