0,-8.946,112.201
1,-8.424,111.845
2,-7.924,111.845
3,-7.576,112.268
4,-5.423,112.268
5,0.0,115.4
6,5.4,115.4
7,9.251,113.188
8,12.311,112.005
9,19.002,111.781
10,19.766,111.351
11,21.997,111.292
12,24.698,111.292
13,27.409,111.389
14,29.088,111.447
15,31.042,111.723
16,31.69,112.033
17,32.508,112.033
18,33.493,111.776
19,38.865,111.693
20,39.704,112.162
21,42.688,112.389
22,45.515,114.022
23,46.65,114.098
24,47.595,114.32
25,51.188,114.36
26,53.634,115.258
27,54.215,115.258
28,59.279,113.814
29,61.754,113.814
30,65.92,115.394
31,66.713,115.394
32,68.988,115.062
33,71.464,114.222
34,74.009,114.596
35,75.107,113.195
36,75.574,113.195
37,76.625,114.409
38,86.028,114.409
