0,-57.543,110.903
1,-57.213,111.211
2,-56.671,111.211
3,-55.639,110.659
4,-55.447,110.659
5,-55.447,110.053
6,-54.054,110.053
7,-54.054,110.627
8,-53.246,110.871
9,-52.448,110.871
10,-51.618,110.063
11,-47.768,110.063
12,-47.147,110.817
13,-43.606,110.817
14,-32.728,111.2
15,-11.394,111.131
16,-11.17,110.839
17,-10.757,110.839
18,-10.275,111.286
19,-5.435,114.47
20,0.0,114.47
21,2.739,112.96
22,3.824,112.96
23,6.588,111.239
24,7.5,111.239
25,8.488,111.022
26,14.809,111.022
27,15.819,110.512
28,20.912,110.497
29,28.901,110.497
30,29.915,110.759
31,31.034,110.969
32,34.495,110.969
33,37.852,112.965
34,38.91,112.965
35,42.489,113.52
36,43.731,113.908
37,48.477,113.908
38,53.698,111.25
39,55.854,110.798
40,56.965,110.798
41,57.859,111.002
42,73.897,111.071
