0,5.433,137.153
1,8.455,135.697
2,11.778,135.67
3,13.413,134.824
4,14.112,134.824
5,17.111,132.391
6,22.259,132.819
7,37.368,132.944
8,40.497,132.354
9,41.422,132.354
10,43.173,133.011
11,43.326,133.011
12,47.674,132.157
13,47.674,131.668
14,48.691,131.271
15,52.888,131.137
16,53.469,131.673
17,59.939,131.714
18,64.458,135.325
19,67.607,136.822
20,71.682,136.856
21,75.84,136.798
22,75.84,136.974
23,76.059,136.974
24,76.059,136.796
25,78.568,136.753
26,80.848,135.596
27,82.581,135.596
28,83.169,135.014
29,87.666,135.014
