0,-7.7,122.789
1,-6.633,122.629
2,-6.633,122.22
3,-6.153,122.22
4,-6.153,122.7
5,-4.855,122.824
6,-3.521,123.446
7,-2.419,123.66
8,0.0,125.01
9,1.263,125.01
10,3.984,123.873
11,7.389,121.597
12,11.035,121.17
13,11.764,120.922
14,20.93,121.384
15,24.646,121.757
16,33.727,121.705
17,35.381,121.029
18,43.518,121.4
19,55.697,121.542
20,56.892,121.286
21,57.66,121.969
22,60.619,121.969
23,62.184,123.703
24,65.586,123.71
25,68.801,124.136
26,70.537,124.108
27,88.694,123.955
28,90.977,124.549
29,97.187,125.005
30,102.073,126.282
31,104.332,126.369
32,105.732,126.566
33,109.428,126.62
34,115.959,126.775
35,122.432,126.775
36,122.432,126.911
37,124.717,126.911
38,126.109,126.764
39,126.087,126.651
40,138.862,126.405
41,141.817,125.103
42,150.507,125.131
