0,-1.436,126.719
1,-0.933,126.45
2,-0.933,126.297
3,-0.678000000000001,126.297
4,-0.678000000000001,126.486
5,0.0,126.836
6,0.838,126.836
7,4.581,126.836
8,7.733,126.53
9,8.125,126.53
10,9.132,124.554
11,14.205,124.461
12,20.084,121.782
13,21.041,121.782
14,22.186,122.476
15,28.406,122.325
16,55.162,122.469
17,58.525,121.701
18,66.031,121.392
19,68.495,122.068
20,79.92,122.581
21,80.299,122.6
22,83.983,124.174
23,85.261,124.174
24,88.243,124.289
25,90.302,124.636
26,127.905,124.935
27,132.73,127.191
28,143.401,127.191
29,148.718,123.864
30,149.324,123.864
31,149.324,123.473
32,149.813,123.473
33,149.813,123.884
34,157.795,123.884
