0,-0.426,137.79
1,0.0,138.51
2,2.641,138.51
3,2.969,137.629
4,7.369,134.794
5,9.946,133.86
6,25.678,133.474
7,26.869,132.718
8,32.01,132.491
9,33.958,132.185
10,39.711,132.499
11,42.295,132.59
12,42.295,132.825
13,42.822,133.352
14,48.132,133.968
15,50.58,136.025
16,55.38,138.79
17,60.195,138.884
18,63.696,138.907
19,63.696,139.117
20,63.901,139.117
21,63.901,138.882
22,66.465,138.841
23,72.519,135.205
24,72.519,134.821
25,72.913,134.821
26,72.913,135.23
27,74.033,135.814
28,74.697,135.814
29,74.923,135.46
30,78.486,135.46
