0,-20.66,141.557
1,-20.262,142.006
2,-20.031,142.006
3,-20.031,141.636
4,-19.714,141.636
5,-19.714,142.01
6,-18.627,142.102
7,-16.57,142.108
8,-14.695,142.611
9,-0.726,142.578
10,0.0,143.085
11,5.015,142.9
12,6.654,142.127
13,8.267,141.006
14,10.347,140.414
15,12.245,138.144
16,14.941,137.591
17,17.018,137.8
18,23.596,137.909
19,24.69,137.379
20,26.973,137.224
21,27.277,136.998
22,35.284,136.669
23,37.334,136.669
24,38.326,136.72
25,39.784,137.76
26,41.818,137.924
27,42.967,139.097
28,49.354,140.262
29,51.276,141.514
30,54.545,142.861
31,56.221,142.959
32,56.682,143.343
33,64.936,143.682
34,64.936,143.88
35,65.147,143.88
36,65.147,143.698
37,67.794,143.71
38,71.919,140.963
39,71.919,140.381
40,73.459,140.381
41,73.459,140.993
42,73.614,140.998
43,75.047,141.789
44,80.833,141.789
